imdb_id,original_title_imdb,year,runtime_imdb,genres_imdb,genres_imdb_list,imdb_rating,imdb_votes,directors_names,writers_names,actors_names,composers_names,tmdb_id,backdrop_path,budget,overview,tmdb_popularity,poster_path,status,production_companies_name,production_companies_country,revenue,roi,decade,film_age,classic_flag,recent_flag,runtime_bucket,imdb_weighted_rating,log_imdb_votes,log_tmdb_popularity,rating_norm,votes_norm,tmdb_popularity_norm,quality_popularity_score,genre_creuse_score,genre_creuse_norm,duration_score,duration_norm,period_score,period_norm,roi_norm,creuse_score,main_genre
tt1675434,Intouchables,2011.0,112.0,"Comedy,Drama","['Comedy', 'Drama']",8.5,1028336,"['Olivier Nakache', 'Éric Toledano']","['Olivier Nakache', 'Éric Toledano', 'Philippe Pozzo di Borgo']","['François Cluzet', 'Omar Sy', 'Anne Le Ny', 'Audrey Fleurot', 'Joséphine de Meaux']",['Ludovico Einaudi'],77338,/cK070s3Qdn1Ib7Gq8RgIyJKgvu3.jpg,13000000,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,21.0309,/1QU7HKgsQbGpzsJbJK4pAVQV9F5.jpg,Released,"['Gaumont', 'Quad Productions', 'Chaocorp', 'Ten Films', 'TF1 Films Production']","['FR', 'FR', 'FR', 'FR', 'FR']",426590315,32.814639615384614,2010,15.0,0,1,standard,8.201055123424759,13.843453492287352,3.0924460133615272,0.8237080087533796,0.7351031505531719,0.5103363897249478,0.734452227487631,6.0,0.8928571428571429,1.0,1.0,1.0,1.0,0.3720178330164555,0.8328020284143508,Comedy
tt3783958,La La Land,2016.0,128.0,"Comedy,Drama,Music","['Comedy', 'Drama', 'Music']",8.0,763751,['Damien Chazelle'],['Damien Chazelle'],"['Ryan Gosling', 'Emma Stone', 'Rosemarie DeWitt', 'J.K. Simmons', 'Amiee Conn']",['Justin Hurwitz'],313369,/nlPCdZlHtRNcF6C9hzUH4ebmV1w.jpg,30000000,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",15.8995,/uDO8zWDhfWwoFdKS4fzkUJt0Rf0.jpg,Released,"['Summit Entertainment', 'Gilbert Films', 'Impostor Pictures', 'Marc Platt Productions']","['US', 'US', 'US', 'US']",509183536,16.972784533333332,2010,10.0,0,1,standard,7.730341882740131,13.54599840812245,2.827284035692543,0.7353518977402519,0.6655296171729832,0.4663968471003843,0.6606142034420978,7.0,0.9642857142857143,1.0,1.0,1.0,1.0,0.30523696062150746,0.8321911049500952,Comedy
tt1045658,Silver Linings Playbook,2012.0,122.0,"Comedy,Drama,Romance","['Comedy', 'Drama', 'Romance']",7.7,773684,['David O. Russell'],"['David O. Russell', 'Matthew Quick']","['Bradley Cooper', 'Jennifer Lawrence', 'Robert De Niro', 'Jacki Weaver', 'Chris Tucker']",['Danny Elfman'],82693,/12GpsUm9nVVKFlcjDTflKLClFVA.jpg,21000000,"After losing his job and wife, and spending time in an institution, a former teacher winds up living with his parents. He wants to rebuild his life and reconcile with his wife, but his father would be happy if he shared his obsession with the Philadelphia Eagles. Things get complicated when he meets Tiffany Maxwell who offers to help him reconnect with his wife if he will do something very important for her in exchange.",5.6298,/fhHB1uvfFKKFbj6bTKE8xdtsjKi.jpg,Released,['The Weinstein Company'],['US'],236412453,11.257735857142857,2010,14.0,0,1,standard,7.498419245395773,13.558920092990167,1.891574637830252,0.691818424447996,0.6685519466651696,0.311342026145246,0.6087432014525981,7.5,1.0,1.0,1.0,1.0,1.0,0.2648007092303131,0.8263001559699249,Comedy
tt1022603,(500) Days of Summer,2009.0,95.0,"Comedy,Drama,Romance","['Comedy', 'Drama', 'Romance']",7.6,619101,['Marc Webb'],"['Scott Neustadter', 'Michael H. Weber']","['Zooey Deschanel', 'Joseph Gordon-Levitt', 'Geoffrey Arend', 'Chloë Grace Moretz', 'Matthew Gray Gubler']","['Mychael Danna', 'Rob Simonsen']",19913,/1M2i4Mxd03elGOTmEkIvqrHfmyS.jpg,7500000,"Tom, greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",8.7712,/qXAuQ9hF30sQRsXf40OfRVl0MJZ.jpg,Released,"['Fox Searchlight Pictures', 'Watermark Pictures', 'Dune Entertainment III']","['US', 'US', 'US']",60781545,8.104206,2000,17.0,0,1,standard,7.386910828398349,13.336025319997987,2.279439283486733,0.6708875280559747,0.6164177665667585,0.37561442025017805,0.5954919780480505,7.5,1.0,1.0,1.0,1.0,1.0,0.2333752186227649,0.8200909532479559,Comedy
tt1570728,"Crazy, Stupid, Love.",2011.0,118.0,"Comedy,Drama,Romance","['Comedy', 'Drama', 'Romance']",7.4,619635,"['Glenn Ficarra', 'John Requa']",['Dan Fogelman'],"['Steve Carell', 'Ryan Gosling', 'Julianne Moore', 'Emma Stone', 'Lio Tipton']","['Christophe Beck', 'Nick Urata']",50646,/vyrCniZsrXZAW08eECKIp1BMLPh.jpg,50000000,"Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",9.9747,/p4RafgAPk558muOjnBMHhMArjS2.jpg,Released,['Warner Bros. Pictures'],['US'],145079584,2.90159168,2010,15.0,0,1,standard,7.238665089550777,13.336887487838286,2.395592623735695,0.6430607838161306,0.6166194241151067,0.3948619937134667,0.5854886178852907,7.5,1.0,1.0,1.0,1.0,1.0,0.14384396977926545,0.8121132147488149,Comedy
tt0362227,The Terminal,2004.0,128.0,"Comedy,Drama,Romance","['Comedy', 'Drama', 'Romance']",7.4,535797,['Steven Spielberg'],"['Andrew Niccol', 'Sacha Gervasi', 'Jeff Nathanson']","['Tom Hanks', 'Catherine Zeta-Jones', 'Chi McBride', 'Stanley Tucci', 'Diego Luna']",['John Williams'],594,/zywtNiaZ9r7azrcNdl2j0jOgrkw.jpg,60000000,"An Eastern European tourist unexpectedly finds himself stranded in JFK airport, and must take up temporary residence there.",7.5453,/cPB3ZMM4UdsSAhNdS4c7ps5nypY.jpg,Released,"['DreamWorks Pictures', 'Amblin Entertainment', 'Parkes+MacDonald Production']","['US', 'US', 'US']",219417255,3.65695425,2000,22.0,0,1,standard,7.220662855944591,13.191512503349584,2.145381424201713,0.6396816408188379,0.5826168069994347,0.3533999192346319,0.5653058463561758,7.5,1.0,1.0,1.0,1.0,1.0,0.16254337415279413,0.8059842149323012,Comedy
tt2278388,The Grand Budapest Hotel,2014.0,99.0,"Comedy,Drama","['Comedy', 'Drama']",8.1,972295,['Wes Anderson'],"['Stefan Zweig', 'Wes Anderson', 'Hugo Guinness']","['Ralph Fiennes', 'F. Murray Abraham', 'Mathieu Amalric', 'Adrien Brody', 'Willem Dafoe']",['Alexandre Desplat'],120467,/9udCLTxTFl28RxnK8Q05E154ZGa.jpg,30000000,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",11.2803,/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,Released,"['Fox Searchlight Pictures', 'Studio Babelsberg', 'Indian Paintbrush', 'TSG Entertainment', 'American Empirical Pictures']","['US', 'DE', 'US', 'US', 'US']",174600318,5.8200106,2010,12.0,0,1,standard,7.859537666384215,13.787415563832688,2.5079963523880164,0.7596028344368314,0.7219961071928512,0.41348822538399727,0.6790978944530704,6.0,0.8928571428571429,1.0,1.0,1.0,1.0,0.20285261993498746,0.8049697511981813,Comedy
tt6966692,Green Book,2018.0,130.0,"Biography,Comedy,Drama","['Biography', 'Comedy', 'Drama']",8.2,687130,['Peter Farrelly'],"['Nick Vallelonga', 'Brian Hayes Currie', 'Peter Farrelly']","['Viggo Mortensen', 'Mahershala Ali', 'Linda Cardellini', 'Sebastian Maniscalco', 'Dimiter D. Marinov']",['Kris Bowers'],490132,/5En0fmDagt3Pk8d7P3uTwfeQceg.jpg,23000000,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",12.7622,/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,Released,"['Participant', 'DreamWorks Pictures', 'Cinetic Media', 'Innisfree Pictures']","['US', 'US', 'US', 'US']",321752656,13.989245913043478,2010,8.0,0,1,standard,7.859694486084635,13.440280237160493,2.621925703446088,0.7596322705725967,0.6408025673161495,0.43236726536179626,0.6585303585535025,6.0,0.8928571428571429,1.0,1.0,1.0,1.0,0.2860569518324376,0.801931330228205,Biography
tt8946378,Knives Out,2019.0,130.0,"Comedy,Crime,Drama","['Comedy', 'Crime', 'Drama']",7.9,878407,['Rian Johnson'],['Rian Johnson'],"['Daniel Craig', 'Chris Evans', 'Ana de Armas', 'Jamie Lee Curtis', 'Michael Shannon']",['Nathan Johnson'],546554,/4HWAQu28e2yaWrtupFPGFkdNU7V.jpg,40000000,"When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.",13.1676,/pThyQovXQrw2m0s9x82twj48Jq4.jpg,Released,"['MRC', 'T-Street']","['US', 'US']",312897920,7.822448,2010,7.0,0,1,standard,7.678308237201166,13.685866457164055,2.6509576674450557,0.7255848247873607,0.6982441845038386,0.43717810298950427,0.6597012883427328,6.0,0.8928571428571429,1.0,1.0,1.0,1.0,0.2300535706090003,0.7995409865932637,Comedy
tt1041829,The Proposal,2009.0,108.0,"Comedy,Drama,Romance","['Comedy', 'Drama', 'Romance']",6.8,397758,['Anne Fletcher'],['Peter Chiarelli'],"['Sandra Bullock', 'Ryan Reynolds', 'Mary Steenburgen', 'Craig T. Nelson', 'Betty White']",['Aaron Zigman'],18240,/ojgXOhVi9Yk8irDpRfDkIzdD1LK.jpg,40000000,"When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.",19.3398,/6stnAm1wSek8ZrislwK4xGTyCnt.jpg,Released,"['Touchstone Pictures', 'Mandeville Films', 'Kurtzman/Orci']","['US', 'US', '']",317400000,7.935,2000,17.0,0,1,standard,6.791174569349408,12.893601573222481,3.0125795577303798,0.5590637370733458,0.5129366531042315,0.4971018545086716,0.5328332353696767,7.5,1.0,1.0,1.0,1.0,1.0,0.23139299839942828,0.7980612822993582,Comedy
tt0458352,The Devil Wears Prada,2006.0,109.0,"Comedy,Drama","['Comedy', 'Drama']",7.0,551580,['David Frankel'],"['Aline Brosh McKenna', 'Lauren Weisberger']","['Anne Hathaway', 'Meryl Streep', 'Adrian Grenier', 'Emily Blunt', 'Stanley Tucci']",['Theodore Shapiro'],350,/gkh6Nt8DtY1XT4gQsyFq9XAVJlJ.jpg,35000000,"A young woman from the Midwest gets more than she bargained for when she moves to New York to become a writer and ends up as the assistant to the tyrannical, larger-than-life editor-in-chief of a major fashion magazine.",213.6181,/8912AsVuS7Sj915apArUFbv6F9L.jpg,Released,"['Fox 2000 Pictures', 'Wendy Finerman Productions', 'Dune Entertainment', 'Major Studio Partners']","['US', 'US', 'US', 'US']",326588371,9.331096314285714,2000,20.0,0,1,standard,6.9367469796369665,13.220543979057851,5.368860169603583,0.586388679165709,0.5894071509935066,0.88755712751196,0.6475279103832985,6.0,0.8928571428571429,1.0,1.0,1.0,1.0,0.24673296364381433,0.7961142739592023,Comedy
tt1282140,Easy A,2010.0,92.0,"Comedy,Drama,Romance","['Comedy', 'Drama', 'Romance']",7.0,443990,['Will Gluck'],['Bert V. Royal'],"['Emma Stone', 'Amanda Bynes', 'Penn Badgley', 'Dan Byrd', 'Thomas Haden Church']",['Brad Segal'],37735,/30rvmoEBqovm723agDJ3QddWXcY.jpg,8000000,"Olive, an average high school student, sees her below-the-radar existence turn around overnight once she decides to use the school's gossip grapevine to advance her social standing. Now her classmates are turning against her and the school board is becoming concerned, including her favorite teacher and the distracted guidance counselor. With the support of her hilariously idiosyncratic parents and a little help from a long-time crush, Olive attempts to take on her notorious new identity and crush the rumor mill once and for all.",5.3931,/v5f1qO6NJnxWgONgkYg21TW39DT.jpg,Released,"['Screen Gems', 'Olive Bridge Entertainment']","['US', 'US']",75026327,9.378290875,2010,16.0,0,1,standard,6.926428649910884,13.003559570938647,1.8552192837708095,0.5844518577467452,0.5386553811804451,0.30531764194292216,0.5148860716160906,7.5,1.0,1.0,1.0,1.0,1.0,0.24721454124207104,0.7925708521277353,Comedy
tt1306980,50/50,2011.0,100.0,"Comedy,Drama,Romance","['Comedy', 'Drama', 'Romance']",7.6,354318,['Jonathan Levine'],['Will Reiser'],"['Joseph Gordon-Levitt', 'Seth Rogen', 'Anna Kendrick', 'Bryce Dallas Howard', 'Anjelica Huston']",['Michael Giacchino'],40807,/yq9g4RGM1mEMBoSL5HKVBy9MOPM.jpg,8000000,"Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis and his subsequent struggle to beat the disease.",3.1893,/8f9tM9JVB4ETBhxlQcXIjLckArl.jpg,Released,"['Mandate Pictures', 'Point Grey Pictures']","['US', 'US']",39187783,4.898472875,2010,15.0,0,1,standard,7.28790194548394,12.777952916285578,1.4325336555380876,0.6523028801345613,0.4858869030004039,0.2352751217377544,0.5189725353149527,7.5,1.0,1.0,1.0,1.0,1.0,0.18751420943719607,0.7910160978320933,Comedy
tt1193138,Up in the Air,2009.0,109.0,"Comedy,Drama,Romance","['Comedy', 'Drama', 'Romance']",7.4,360945,['Jason Reitman'],"['Walter Kirn', 'Jason Reitman', 'Sheldon Turner']","['George Clooney', 'Vera Farmiga', 'Anna Kendrick', 'Jason Bateman', 'Amy Morton']",['Rolfe Kent'],22947,/yTweHAwEokqAgZg1Io8e0zCJQvt.jpg,25000000,"Corporate downsizing expert Ryan Bingham spends his life in planes, airports, and hotels, but just as he’s about to reach a milestone of ten million frequent flyer miles, he meets a woman who causes him to rethink his transient life.",3.486,/useGH8nfwlaHK44IWEZdUYJOE2N.jpg,Released,"['Paramount Pictures', 'DreamWorks Pictures', 'Cold Spring Pictures', 'The Montecito Picture Company', 'Rickshaw Productions', 'Right of Way Films']","['US', 'US', 'US', 'US', 'US', 'US']",166842739,6.67370956,2000,17.0,0,1,standard,7.166269945787979,12.796483641638607,1.5009614360980166,0.6294717176793599,0.4902211642302216,0.24661417346398146,0.5111250428015427,7.5,1.0,1.0,1.0,1.0,1.0,0.21531407349758738,0.7896594686554192,Comedy
tt5027774,"Three Billboards Outside Ebbing, Missouri",2017.0,115.0,"Comedy,Crime,Drama","['Comedy', 'Crime', 'Drama']",8.1,608169,['Martin McDonagh'],['Martin McDonagh'],"['Frances McDormand', 'Woody Harrelson', 'Sam Rockwell', 'Caleb Landry Jones', 'Kerry Condon']",['Carter Burwell'],359940,/oQHF0Y4gCw6VdPmapjsbZoxY2ht.jpg,15000000,"After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.",6.5544,/bRYLt8fV82tdVoDppSFTZIcJiLN.jpg,Released,"['Blueprint Pictures', 'Cutting Edge Group', 'Fox Searchlight Pictures', 'Film4 Productions']","['GB', 'US', 'US', 'GB']",162729321,10.8486214,2010,9.0,0,1,standard,7.753241511378004,13.318209727129195,2.022130174966722,0.7396503154502455,0.6122507719140211,0.3329761632840252,0.6200956219561341,6.0,0.8928571428571429,1.0,1.0,1.0,1.0,0.261214003361464,0.7872370249955772,Comedy
tt1655442,The Artist,2011.0,100.0,"Comedy,Drama,Romance","['Comedy', 'Drama', 'Romance']",7.8,255531,['Michel Hazanavicius'],['Michel Hazanavicius'],"['Jean Dujardin', 'Bérénice Bejo', 'John Goodman', 'James Cromwell', 'Penelope Ann Miller']",['Ludovic Bource'],74643,/bYimqNnizPUCnL5HOdoCW02IGmH.jpg,15000000,"Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break.",2.7298,/xYMYV8lMIeQMymuNPBvq3hOnqXw.jpg,Released,"['uFilm', 'La Petite Reine', 'Studio 37', 'La Classe américaine', 'JD Prod', 'France 3 Cinéma', 'Jouror Productions']","['BE', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']",133432856,8.895523733333333,2010,15.0,0,1,standard,7.330940822732253,12.45110292540184,1.3163546129152088,0.6603815732482315,0.4094380205921356,0.21602328917757635,0.4962268506372717,7.5,1.0,1.0,1.0,1.0,1.0,0.24218156172629704,0.78578847580936,Comedy
tt0343660,50 First Dates,2004.0,99.0,"Comedy,Drama,Romance","['Comedy', 'Drama', 'Romance']",6.8,415339,['Peter Segal'],['George Wing'],"['Adam Sandler', 'Drew Barrymore', 'Rob Schneider', 'Sean Astin', 'Lusia Strus']",['Teddy Castellucci'],1824,/gHmR2WIqPqrFzPxqknlOEOgbrrl.jpg,75000000,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.",8.2886,/lzUI2Cg7OMfcUNv3f7MywYNBjs6.jpg,Released,"['Columbia Pictures', 'Anonymous Content', 'Flower Films', 'Happy Madison Productions']","['US', 'US', 'US', 'US']",196482882,2.61977176,2000,22.0,0,1,standard,6.791420506293181,12.93685274089697,2.2287878417923377,0.5591099011282906,0.5230529251672265,0.3672210555570514,0.5099150392257236,7.5,1.0,1.0,1.0,1.0,1.0,0.13592225315592354,0.7852663763867994,Comedy
tt0335266,Lost in Translation,2003.0,102.0,"Comedy,Drama","['Comedy', 'Drama']",7.7,530540,['Sofia Coppola'],['Sofia Coppola'],"['Bill Murray', 'Scarlett Johansson', 'Giovanni Ribisi', 'Anna Faris', 'Akiko Takeshita']",['Kevin Shields'],153,/6ITVHoipvxAS8luzKtHTbPaHLtT.jpg,4000000,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",9.4265,/3jCLmYDIIiSMPujbwygNpqdpM8N.jpg,Released,"['American Zoetrope', 'Elemental Films']","['US', 'GB']",119723856,29.930964,2000,23.0,0,1,standard,7.4327262482700895,13.18165251962944,2.3443506422265132,0.6794873973063337,0.580310596942856,0.3863707716669163,0.5911110320694068,6.0,0.8928571428571429,1.0,1.0,1.0,1.0,0.3625997099715639,0.7821617038657278,Comedy
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),2014.0,119.0,"Comedy,Drama","['Comedy', 'Drama']",7.7,699217,['Alejandro G. Iñárritu'],"['Alejandro G. Iñárritu', 'Nicolás Giacobone', 'Alexander Dinelaris', 'Armando Bo', 'Raymond Carver']","['Michael Keaton', 'Zach Galifianakis', 'Edward Norton', 'Andrea Riseborough', 'Emma Stone']",['Antonio Sanchez'],194662,/s0OrExdg7i3RLR7oqzHRk4q2kL4.jpg,18000000,"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",7.1244,/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg,Released,"['TSG Entertainment', 'Worldview Entertainment', 'New Regency Pictures', 'M Productions', 'Le Grisbi Productions']","['US', 'US', 'US', 'US', 'US']",103215094,5.734171888888889,2010,12.0,0,1,standard,7.482009549359156,13.457717846699193,2.0948718793351935,0.6887382116997967,0.6448811532065788,0.3450300680247413,0.6068394654168202,6.0,0.8928571428571429,1.0,1.0,1.0,1.0,0.20151431065288156,0.7796123855713883,Comedy
tt0800039,Forgetting Sarah Marshall,2008.0,111.0,"Comedy,Drama,Romance","['Comedy', 'Drama', 'Romance']",7.1,320044,['Nicholas Stoller'],['Jason Segel'],"['Kristen Bell', 'Jason Segel', 'Paul Rudd', 'Mila Kunis', 'Russell Brand']",['Lyle Workman'],9870,/buLc1G3Ou5wYUsAI8nbJpomzLdh.jpg,30000000,"When actress Sarah Marshall dumps aspiring musician Peter Bretter for rock star Aldous Snow, Peter's world comes crashing down. His best friend Brian suggests that Peter should get away from everything and to fly off to Hawaii to escape all his problems. After arriving in Hawaii and meeting the beautiful receptionist Rachel Jansen, Peter is shocked to see not only Aldous in Hawaii, but also Sarah.",4.0711,/oj2oj0AaiY2HIDJJ66aUiXTRS7i.jpg,Released,"['Universal Pictures', 'Apatow Productions']","['US', 'US']",105173115,3.5057705,2000,18.0,0,1,standard,6.969157572427125,12.67621688988914,1.6235577565947819,0.5924723702265415,0.46209126054792404,0.26692940228161727,0.48824944373397144,7.5,1.0,1.0,1.0,1.0,1.0,0.1590563037658198,0.7788401204951809,Comedy
tt0758752,Love & Other Drugs,2010.0,112.0,"Comedy,Drama,Romance","['Comedy', 'Drama', 'Romance']",6.7,252117,['Edward Zwick'],"['Charles Randolph', 'Edward Zwick', 'Marshall Herskovitz', 'Jamie Reidy']","['Jake Gyllenhaal', 'Anne Hathaway', 'Judy Greer', 'Oliver Platt', 'Hank Azaria']",['James Newton Howard'],43347,/fGBJEfGjHmhg7nLAT0Jkcv9qV5e.jpg,30000000,"Maggie is an alluring free spirit who won't let anyone – or anything – tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serves him well with the ladies and the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.",12.8166,/wZLM2uKJRYNchLmiCIjosX0rXy8.jpg,Released,"['Fox 2000 Pictures', 'Regency Enterprises', 'New Regency Pictures', 'Stuber Pictures', 'Bedford Falls Productions', 'Dune Entertainment']","['US', 'US', 'US', 'US', 'US', 'US']",102800000,3.4266666666666667,2010,16.0,0,1,standard,6.734517123098982,12.437652510865137,2.625870767811083,0.5484287449423788,0.40629202338259435,0.4330209953020622,0.48270617854638015,7.5,1.0,1.0,1.0,1.0,1.0,0.1571848472615413,0.7768064048543101,Comedy
tt0243155,Bridget Jones's Diary,2001.0,97.0,"Comedy,Drama,Romance","['Comedy', 'Drama', 'Romance']",6.8,287031,['Sharon Maguire'],"['Helen Fielding', 'Andrew Davies', 'Richard Curtis']","['Renée Zellweger', 'Colin Firth', 'Hugh Grant', 'Gemma Jones', 'Celia Imrie']",['Patrick Doyle'],634,/9rSpxsMhG1FnFtUDdvSAXdtLtb3.jpg,25000000,"Bridget Jones is an average woman struggling against expectations. As a New Year's resolution, Bridget decides to take control of her life, starting by keeping a diary in which she will always tell the complete truth. Her charming boss takes an interest in her, and she cannot stop running into a rather disagreeable acquaintance whom Bridget cannot help finding quietly attractive.",4.6488,/dkauRl9TosBFikftrC3OVcKWDoz.jpg,Released,"['Universal Pictures', 'StudioCanal', 'Miramax', 'Working Title Films', 'Little Bird']","['US', 'FR', 'US', 'GB', 'IE']",281929795,11.2771918,2000,25.0,0,1,standard,6.789230194846293,12.567348986784129,1.73144313322,0.5586987646132584,0.4366275011639741,0.28480690548348503,0.4672990137525185,7.5,1.0,1.0,1.0,1.0,1.0,0.2649682839168993,0.7768030690092265,Comedy
tt0375063,Sideways,2004.0,127.0,"Comedy,Drama,Romance","['Comedy', 'Drama', 'Romance']",7.5,217133,['Alexander Payne'],"['Rex Pickett', 'Alexander Payne', 'Jim Taylor']","['Paul Giamatti', 'Thomas Haden Church', 'Virginia Madsen', 'Sandra Oh', 'Marylouise Burke']",['Rolfe Kent'],9675,/zmuRxro8AxPDjACjXTIIDCUNwDl.jpg,16000000,"Two middle-aged men embark on a spiritual journey through Californian wine country. One is an unpublished novelist suffering from depression, and the other is only days away from walking down the aisle.",3.5903,/zOsaxYLgvZVU7cJBpPn8CuE0MrP.jpg,Released,"['Fox Searchlight Pictures', 'Michael London Productions']","['US', 'US']",109502303,6.8438939375,2000,22.0,0,1,standard,7.138767648385146,12.288269953461548,1.5239453814137405,0.6243093474029121,0.37135205127515886,0.2504228041498696,0.47364484991397765,7.5,1.0,1.0,1.0,1.0,1.0,0.21763175245278715,0.7766572850925315,Comedy
tt0497465,Vicky Cristina Barcelona,2008.0,96.0,"Comedy,Drama,Romance","['Comedy', 'Drama', 'Romance']",7.1,280770,['Woody Allen'],['Woody Allen'],"['Rebecca Hall', 'Scarlett Johansson', 'Javier Bardem', 'Christopher Evan Welch', 'Chris Messina']",[],5038,/uU7Ctqx6V27BXWhWgxcnFWaYYHz.jpg,15000000,"Two girlfriends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.",3.5189,/ekAIg0GSbbHTH7y1GPgWj0brLTW.jpg,Released,"['Gravier Productions', 'Mediapro', 'Atresmedia', 'Dumaine Productions']","['US', 'ES', 'ES', 'ES']",96409830,6.427322,2000,18.0,0,1,standard,6.958804042272434,12.545294669447147,1.5082686013947422,0.5905289414451562,0.4314690861120694,0.24782503146045112,0.47427020284828914,7.5,1.0,1.0,1.0,1.0,1.0,0.2118658807961105,0.7765878650367067,Comedy
tt0333766,Garden State,2004.0,102.0,"Comedy,Drama,Romance","['Comedy', 'Drama', 'Romance']",7.4,229045,['Zach Braff'],['Zach Braff'],"['Zach Braff', 'Peter Sarsgaard', 'Natalie Portman', 'Ian Holm', 'Kenneth Graymez']",['Chad Fischer'],401,/2mu6XkJE0B6nK5jeOvXOyWPVmhw.jpg,2500000,"Andrew returns to his hometown for his mother’s funeral, a journey that reconnects him with old friends. The trip coincides with his decision to stop taking his powerful antidepressants. A chance meeting with Sam—a girl also struggling with various maladies—opens up the possibility of rekindling emotional connections, confronting his psychologist father, and perhaps beginning a new life.",2.5773,/h3iqYiGS6F3y7GxaS4AT8nFxZ2i.jpg,Released,"['Camelot Pictures', 'Jersey Films', 'Double Feature Films', ""Large's Ark Productions""]","['US', 'US', 'US', '']",26781723,10.7126892,2000,22.0,0,1,standard,7.096928822324891,12.34167813572647,1.274608325924163,0.6164559121465293,0.3838440077062139,0.20910558260144652,0.4652022749054181,7.5,1.0,1.0,1.0,1.0,1.0,0.25999482135510493,0.7758205372846515,Comedy
tt2582802,Whiplash,2014.0,106.0,"Drama,Music","['Drama', 'Music']",8.5,1156401,['Damien Chazelle'],['Damien Chazelle'],"['Miles Teller', 'J.K. Simmons', 'Melissa Benoist', 'Paul Reiser', 'Austin Stowell']",['Justin Hurwitz'],244786,/wbQa0EnWUyRzQ5d1pHLNRlmsCUP.jpg,3300000,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",20.8429,/7fn624j5lj3xTme2SgiLCeuedmO.jpg,Released,"['Bold Films', 'Blumhouse Productions', 'Right of Way Films']","['US', 'US', 'US']",50307484,15.244692121212122,2010,12.0,0,1,standard,8.22896010253749,13.960824018628195,3.0838759259444886,0.8289459651548555,0.7625556389016243,0.50891625504098,0.7450229252561111,4.0,0.75,1.0,1.0,1.0,1.0,0.29455552935277574,0.7754858003072777,Drama
